phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7325981,in-call,53,31.4355046517,34.3856833045
050-8222932,in-call,118,31.4257540862,34.3875693378
050-4402449,out-call,113,31.4361346216,34.3839157077
050-2657855,in-call,1818,31.3955844173,34.3475590751
050-3820524,in-call,520,31.4343403049,34.3970889603
050-4882994,out-call,173,31.4323253378,34.405272548
050-9400773,in-call,2003,31.4492472178,34.4020085619
050-8500865,out-call,2141,31.4392636179,34.3971065751
050-4836807,in-call,1506,31.4355439525,34.4091198155
050-8788802,in-call,88,31.4388904212,34.3882229737
050-6435105,in-call,2025,31.4278015129,34.4013951135
