phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3787399,in-call,3428,31.4459599758,34.4029753603
050-9961487,out-call,82,31.4643493936,34.4146820115
050-3326208,out-call,1976,31.4543971611,34.4186678814
050-4854329,in-call,216,31.4012965877,34.3573349664
050-8001117,out-call,56,31.450237889,34.4158146935
050-7206582,in-call,71,31.456685045,34.4182418602
050-6860929,in-call,691,31.4509874219,34.4170939269
050-1272752,out-call,12,31.4950571975,34.4611438753
050-7374753,in-call,55,31.4365453688,34.3818641626
050-6815863,out-call,119,31.4739579782,34.4151485611
050-3995273,in-call,955,31.4420739052,34.412791977
050-7955660,out-call,2281,31.4367674373,34.3943095839
