phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9670846,in-call,120,31.4256895546,34.3766961987
050-5446419,in-call,1282,31.5174861035,34.4893179448
050-4685881,out-call,26,31.4337066543,34.3898289074
050-4243412,in-call,114,31.4381625805,34.380541517
050-3110900,out-call,3439,31.4675590781,34.4258104476
050-2289898,out-call,1700,31.4326450252,34.3932483955
050-4003369,out-call,727,31.4329891932,34.4007418208
050-1670428,in-call,2847,31.4698978523,34.444329407
050-2921043,out-call,88,31.4201670643,34.3786073538
050-5286059,out-call,100,31.4677280682,34.4431739525
