phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3214320,in-call,110,31.4176349967,34.3634638715
050-9895153,in-call,1511,33.8822936756,35.5056649032
050-1179441,out-call,57,33.8855918559,35.5075875888
050-9670344,in-call,2094,31.4076018609,34.3619195319
050-6304432,out-call,20,33.8795725674,35.5108355343
050-8986225,in-call,103,33.8854612737,35.5121430759
050-5583244,in-call,1869,33.8814919534,35.5037683458
050-9367057,in-call,102,33.8821290926,35.5069375564
050-2825247,in-call,3218,33.8781461258,35.5038401279
050-4528033,in-call,2198,31.4968843987,34.4560394149
050-4706852,in-call,2004,31.485925173,34.4477753212
050-9690253,out-call,1343,31.4167321657,34.3646415935
050-5620197,in-call,127,31.432596985,34.3994543024
050-1247945,out-call,50,31.4146566505,34.3976981481
