phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2056271,out-call,83,31.4458696754,34.4018924106
050-3451345,out-call,556,31.4366776932,34.3998184778
050-4073071,in-call,38,31.4458957423,34.4261453587
050-9429894,in-call,3414,31.4427841641,34.3877481199
050-9985519,out-call,22,31.3921069395,34.3501211462
050-4556496,in-call,75,31.4273946827,34.4057252289
050-9100138,out-call,614,31.447272786,34.4165060867
050-9830030,in-call,3408,31.4210167422,34.36885828
050-2485166,out-call,3422,31.4383642125,34.3969186265
050-1377687,out-call,1690,31.4134927474,34.3754286199
