phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2566755,out-call,3296,31.4262603253,34.3848198892
050-4537137,out-call,1737,31.4040987965,34.36203266
050-5687994,in-call,84,31.4563262278,34.4174908132
050-5311122,in-call,85,31.4533008159,34.4074781168
050-6999075,in-call,1034,33.8881908271,35.5116154854
050-6573280,in-call,2792,31.4496816865,34.4227417607
050-3927638,in-call,3340,33.8870989869,35.5121190403
050-9368951,in-call,1069,31.4606333504,34.4251761573
050-7396120,out-call,75,33.8816365285,35.5110883571
050-3611959,in-call,109,33.883389731,35.5088814758
050-5372210,out-call,1334,33.8807091828,35.5074935991
050-9165140,in-call,622,31.4366501824,34.3975630654
050-7696940,out-call,2875,31.457184225,34.4176876665
