phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7698790,in-call,109,31.4626223,34.4379235045
050-3118282,in-call,20,31.448224978,34.4149851288
050-3936884,out-call,96,31.4043728647,34.3662205099
050-9992233,out-call,100,31.4044965487,34.3746336801
050-6502257,out-call,10,31.4158152931,34.3857664263
050-4422694,in-call,65,31.4320505646,34.3744274455
050-8215992,out-call,1666,31.3726394325,34.3476024386
050-9150652,out-call,39,31.4157619886,34.373483424
050-5168425,in-call,69,31.4212339841,34.3843453445
050-8464348,out-call,19,31.4297911795,34.3848401515
050-1790585,out-call,54,31.4487904826,34.4097707052
050-1156894,out-call,39,31.3982620241,34.3583174277
050-2206646,out-call,3558,31.4502909983,34.4077801023
050-3038962,in-call,2362,31.4818520588,34.4518384243
050-4049139,out-call,2041,31.4184986546,34.3568395321
