phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2189964,in-call,3143,31.4239623976,34.3816264753
050-7600132,out-call,54,31.428520759,34.3613929239
050-4279360,out-call,1539,33.8849294677,35.5088407911
050-3186901,in-call,2624,31.3962813886,34.3587924324
050-1027457,out-call,58,31.4491986116,34.4184698753
050-7411794,out-call,2207,33.8877371528,35.5092624345
050-9162103,out-call,2543,31.3809778763,34.3324251232
050-9822524,out-call,85,31.4431238629,34.423027989
050-5958109,out-call,2651,33.8826425257,35.5119815368
050-4416355,out-call,3026,31.4361346216,34.3839157077
