phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3881999,out-call,67,31.4377254287,34.3947054925
050-4770003,out-call,114,31.461446875,34.4147349971
050-4760446,in-call,1913,31.4886303022,34.4501922892
050-8814710,in-call,84,31.4192632082,34.3931828396
050-5780964,in-call,2264,31.4174764091,34.3714673876
050-3074105,out-call,98,31.4385034977,34.4088708815
050-9640112,in-call,111,31.4208399649,34.3814301727
050-8134182,in-call,16,31.4162935418,34.3607265886
050-1900116,in-call,15,31.4464957899,34.4124246466
050-6125335,in-call,3283,31.4893409037,34.4291951337
050-9610571,in-call,2361,31.4162935418,34.3607265886
050-9734629,out-call,100,31.4250379168,34.3770307253
050-8785233,out-call,60,31.420748935,34.3925735795
050-6583998,in-call,39,31.4660025703,34.4356755208
