phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7986076,in-call,31,31.4709407713,34.4184451058
050-3978434,in-call,117,31.4822409709,34.4346540903
050-2876371,in-call,27,31.4276879147,34.3769546967
050-2413277,in-call,3198,31.471178297,34.4527797762
050-5484058,out-call,35,31.4041821889,34.3507120702
050-5063162,out-call,2316,31.4697236055,34.4104583689
050-6375948,out-call,3596,31.4487239138,34.4029824677
050-7798147,in-call,3457,31.4504658167,34.3900164687
050-3995284,in-call,2118,31.4363519068,34.4035124089
050-2073405,in-call,3120,31.4654008608,34.416198526
050-6442837,in-call,3065,31.4403873575,34.3966298517
050-5989670,out-call,1677,31.4386500483,34.4155892561
050-5558855,in-call,72,31.446766318,34.4005907134
050-6805450,in-call,1496,31.4581958134,34.4374827001
050-1160258,in-call,106,31.4490009412,34.4063384453
