phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8557900,out-call,27,31.4486467281,34.4270099577
050-4874285,in-call,3078,31.4503604631,34.4185079304
050-9954925,in-call,3191,31.4288119072,34.3749641608
050-8519770,out-call,70,31.4534145374,34.4092325695
050-1010699,in-call,55,31.4129757898,34.3812392459
050-8150312,in-call,30,31.4279677205,34.3867092069
050-4323278,out-call,58,31.4312789637,34.387002667
050-7028560,in-call,1062,31.389152653,34.3405247577
050-5738860,in-call,2551,31.4558485206,34.418089467
050-7229284,in-call,2340,31.4497047872,34.4139849999
050-8909785,in-call,411,31.4776078052,34.4431658607
