phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1581241,out-call,49,31.4561414084,34.401483913
050-2133909,in-call,247,31.4242296345,34.3975122109
050-9304024,in-call,2542,31.4599203724,34.4105771563
050-5979534,in-call,1808,31.4062933557,34.3640268591
050-3688427,out-call,1991,31.4393925157,34.4152209455
050-9326655,in-call,1957,31.4176998438,34.3815225738
050-1709826,in-call,34,31.4670608269,34.4327043492
050-3335820,out-call,661,31.4483805788,34.4062933096
050-2937845,in-call,925,31.4007458007,34.3661598894
050-1308656,out-call,3096,31.4671592166,34.4290862762
050-7122339,in-call,3523,31.4458845053,34.4003370398
050-9208155,out-call,104,31.4419078292,34.3841206175
050-5261045,out-call,40,31.4330788614,34.403997349
050-5391929,out-call,2340,31.4579724447,34.424904521
