phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5891585,in-call,59,31.4241451322,34.383208019
050-1643578,out-call,1247,31.4177238002,34.3775709963
050-9798974,out-call,76,31.4392970449,34.4070376265
050-6113670,in-call,52,31.4527549461,34.3909074981
050-6299651,in-call,72,31.4392636179,34.3971065751
050-8388933,out-call,41,31.4363519068,34.4035124089
050-4773855,in-call,2231,31.4698978523,34.444329407
050-4525748,in-call,33,31.4558011353,34.4132008204
050-8063156,out-call,1724,31.4252036495,34.407933152
050-3936567,in-call,30,31.3929701303,34.3283874433
050-6079176,out-call,68,31.4028953186,34.365851259
050-9007120,in-call,104,31.4572659431,34.4204099529
