phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7950122,in-call,1048,31.4445290405,34.3846788104
050-5729846,out-call,27,31.4651132299,34.4238366317
050-6846622,in-call,108,31.4531056993,34.4106271633
050-4079463,in-call,80,31.3929062524,34.3480933443
050-1974060,out-call,1309,31.4142257284,34.3889194568
050-5637198,in-call,3395,31.4467096562,34.4107886283
050-7492655,out-call,114,31.4554966987,34.4148779887
050-7741897,out-call,1312,31.4502967897,34.3996339587
050-5796630,out-call,97,31.4352133489,34.4186304511
050-4045769,out-call,17,31.4402127712,34.3904441713
050-8559508,in-call,64,31.4408346005,34.4187529921
050-8950203,out-call,47,31.423827457,34.3821152708
050-1194326,out-call,1728,31.4329222956,34.3870922262
050-3066185,out-call,62,31.4166658047,34.3511790282
