phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6366187,out-call,2670,31.3814133634,34.34359784
050-8077594,out-call,56,31.4448136036,34.3980534554
050-2769265,out-call,2035,31.4649740924,34.4247039335
050-3393777,out-call,518,31.4335175904,34.4099708654
050-8638498,out-call,16,31.4490818506,34.4123378821
050-8989166,in-call,102,31.4096743009,34.3907830894
050-1115364,in-call,54,31.4546720166,34.4181926696
050-1220045,in-call,1276,31.4430318954,34.4120978626
050-4608507,out-call,102,31.4817721265,34.4269176205
050-3823046,in-call,1659,31.4743398189,34.437521823
050-1037088,out-call,2200,31.4161858626,34.3619880122
050-6836610,out-call,44,31.409477404,34.3874541723
050-3925279,out-call,3101,31.4218998516,34.3636069279
050-2493876,out-call,28,31.4254206298,34.3978902268
050-1310636,in-call,69,31.4205668303,34.3710917877
