phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6553196,out-call,55,31.4590977197,34.4113146193
050-7072777,out-call,44,31.4292604206,34.3922127032
050-9385739,in-call,11,31.4216492677,34.3907894584
050-1886790,in-call,113,31.4942258176,34.4622735795
050-4377464,out-call,3596,31.3972897581,34.3640439875
050-5869598,out-call,380,31.4773754601,34.4289336687
050-2796021,in-call,1545,31.4300496394,34.3881181885
050-5314057,in-call,2264,31.4636770943,34.4309725566
050-5773678,in-call,51,31.4606186305,34.4173369459
050-4191670,out-call,2775,31.4184702969,34.3780082345
050-2590697,in-call,837,31.4265925621,34.3973757765
