phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2806147,out-call,1647,31.4242131472,34.3720919478
050-1450659,in-call,88,31.4487116461,34.4225613931
050-4668954,out-call,14,31.4579166078,34.4183559462
050-3590323,out-call,159,31.4463116306,34.4048355144
050-3163595,in-call,3263,31.4499256536,34.4090287512
050-9222934,out-call,620,31.4270373982,34.3891954685
050-8910953,out-call,19,31.4635455143,34.4183347617
050-6272870,out-call,90,31.398475191,34.3519796415
050-1916119,out-call,66,31.4648204412,34.4124909312
050-3126743,out-call,26,31.4839195479,34.4611814979
050-1576134,in-call,2079,31.4357780111,34.404199517
050-7333255,in-call,88,31.4596726708,34.4053095251
050-6256164,in-call,870,31.4689376998,34.4284141721
