phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9424849,in-call,241,31.4372432636,34.4013624151
050-3017896,out-call,75,31.4267033507,34.3824760225
050-8731003,out-call,94,31.4625229868,34.4219203198
050-4983929,in-call,70,31.4110144533,34.363575483
050-1837816,in-call,2788,31.4524855982,34.4088703745
050-3480444,in-call,38,31.468026111,34.4218742427
050-1660215,out-call,2449,31.4556526366,34.4163379412
050-6465653,in-call,2973,31.4229654148,34.382763868
050-3885986,out-call,36,31.460228523,34.423982408
050-4644473,in-call,2352,31.4597496589,34.4325489307
050-2481576,out-call,46,31.4510318282,34.4066460528
050-4910493,out-call,3027,31.4264965318,34.3924101161
050-3456219,in-call,712,31.465611863,34.4081786098
050-6538747,in-call,105,31.4686635163,34.4269958828
