phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4344184,out-call,3318,31.4352005479,34.3971917985
050-5636768,in-call,44,31.4116938504,34.3713631824
050-5350838,in-call,1349,31.4254608507,34.3690448484
050-2986897,in-call,2035,31.4330062212,34.3853960628
050-6848034,in-call,2163,31.4030956571,34.3666219075
050-4755497,in-call,1613,31.4607857677,34.4112793607
050-7898448,out-call,95,33.8829464488,35.5095633967
050-3422118,out-call,102,31.4393925157,34.4152209455
050-8357054,out-call,46,31.4385586147,34.4013063423
050-1043382,in-call,3086,31.4286625298,34.3774556784
050-1084351,in-call,207,31.4212339841,34.3843453445
050-9446115,in-call,497,33.8890876203,35.5186740769
050-1226761,out-call,45,31.4370695963,34.4088936968
