phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6817170,in-call,43,31.4515770045,34.4235326192
050-5691021,out-call,84,31.4341472587,34.4050689221
050-4997787,out-call,2255,31.4353530802,34.3968391878
050-5715065,in-call,30,31.4172092704,34.3864758667
050-4056636,out-call,997,31.4300835339,34.3869604454
050-9831634,in-call,35,31.4743680365,34.455152636
050-2442833,in-call,102,31.4227250948,34.383972409
050-4075969,out-call,784,31.4701319476,34.4350260572
050-1175703,out-call,46,31.4221287979,34.3914726996
050-9529314,in-call,383,31.4205370734,34.3856800739
050-8484343,out-call,131,31.4459743697,34.4081677221
