phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9725682,out-call,1634,31.4639193049,34.4194289884
050-4071310,out-call,794,31.4025296943,34.3490780974
050-9633860,out-call,2682,31.4822465212,34.4501300896
050-9897642,in-call,58,31.4417736112,34.3866366484
050-2299678,out-call,2693,31.4489632234,34.4122190455
050-1586608,out-call,56,31.3962976258,34.3482523893
050-9911954,in-call,102,31.4621114828,34.4287810249
050-4888804,in-call,49,31.4297793078,34.3887279458
050-6955564,in-call,42,31.4454767953,34.4268658992
050-9991026,in-call,103,31.4743398189,34.437521823
050-6080337,out-call,103,31.3953101605,34.3500296905
050-8176565,in-call,72,31.4528351225,34.4159450029
050-5876424,out-call,93,31.4190615943,34.3911368512
