phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4472499,in-call,28,31.4752444295,34.4392463305
050-1139570,out-call,2701,31.4273286407,34.3718845669
050-5628191,out-call,86,31.4319328275,34.3882454271
050-6676818,out-call,2801,31.4360145583,34.3684417021
050-7155523,out-call,60,31.4549946717,34.4364782316
050-7924802,out-call,1989,31.4351014827,34.4011903619
050-5600314,out-call,1436,31.4558505675,34.4178950454
050-8508031,out-call,65,31.423827457,34.3821152708
050-1210544,in-call,100,31.3930191426,34.3398067695
050-1205301,in-call,90,31.4632560269,34.4213073842
050-4003677,in-call,2449,31.4121169286,34.3768210292
050-9423097,out-call,1940,31.4220329165,34.3910102394
