phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7352662,in-call,22,31.4385034977,34.4088708815
050-5673589,in-call,1543,31.432644861,34.3890596204
050-3060319,in-call,37,31.4648070632,34.4075992337
050-7979967,in-call,102,33.8861117056,35.5096365036
050-6811547,in-call,24,31.432988001,34.3956295194
050-4628253,out-call,78,31.4412572679,34.4023238055
050-6954296,in-call,1943,31.42710571,34.3975112263
050-7231205,in-call,567,33.8876786069,35.5122308501
050-1850210,out-call,1835,31.4401613993,34.3983706576
050-3980729,out-call,2561,31.4593821182,34.4287778781
050-3286128,in-call,1946,31.4380010707,34.4057916107
050-1379556,out-call,86,31.41898088,34.3629004328
050-3709665,out-call,86,31.3952586154,34.34648793
050-9057857,in-call,587,31.4539285385,34.3901144104
050-1168868,out-call,49,31.4068844811,34.3739115889
