phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6686095,out-call,3381,31.4643755722,34.4328712483
050-5512710,in-call,87,31.4352748699,34.3846228994
050-8969094,in-call,2605,31.4646917966,34.4195004966
050-6116720,in-call,97,31.4165139718,34.3759752928
050-4489577,in-call,3128,31.4257558252,34.3906862008
050-9189077,in-call,2537,31.4375648487,34.382748658
050-9933046,out-call,91,31.4607770423,34.4167913353
050-8755512,in-call,1319,31.4157724909,34.393524745
050-9899351,in-call,1228,31.4455609687,34.4030040488
050-7563568,out-call,1906,31.4455609687,34.4030040488
050-3757994,in-call,11,31.4474447045,34.39935477
050-9410145,in-call,66,31.4394479591,34.4018566248
050-3690430,out-call,25,31.4361230849,34.4117928377
