phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9108719,in-call,3073,31.4431883429,34.4038395622
050-9312444,out-call,3209,31.366901854,34.3200405908
050-6418832,in-call,23,31.4515716827,34.4119626902
050-7488483,out-call,59,31.4714116217,34.4458732949
050-3006745,in-call,112,31.411524243,34.3748181617
050-3828660,out-call,733,31.4296265642,34.3893542022
050-5410644,out-call,539,31.4421841421,34.425930313
050-6349063,in-call,703,31.4674461087,34.4243418579
050-8900657,in-call,3184,31.4810363451,34.4663751082
050-1381854,in-call,2968,31.4728091232,34.439368231
050-7496483,in-call,2508,31.3854775533,34.3489961196
050-3804524,in-call,18,31.4166659995,34.4000245204
050-8211733,out-call,39,31.4145960689,34.3544597929
050-7542151,out-call,110,31.4362546211,34.4075548769
050-9660125,out-call,702,31.4477883455,34.4040755107
