phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7461215,out-call,118,31.444749643,34.4013462913
050-7622800,out-call,24,31.4431555025,34.396032887
050-4774374,out-call,1464,31.4211827897,34.3804751279
050-8740945,out-call,78,31.4521302466,34.4173668393
050-4849626,in-call,103,31.4703508999,34.4211026896
050-6375735,in-call,24,31.4690502637,34.4306154993
050-2222283,out-call,113,31.4263748516,34.399134038
050-2018638,out-call,1345,31.4038815046,34.393455071
050-7321997,in-call,1888,31.4495884051,34.4130758048
050-4924225,in-call,1671,31.4038426611,34.3606732576
050-8576483,in-call,1533,31.4219244063,34.3947244098
