phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9510610,out-call,719,31.4420759304,34.4034320246
050-4294202,out-call,880,31.4651132299,34.4238366317
050-3162897,in-call,2179,31.4295276611,34.3936592062
050-4208550,in-call,21,31.4298641922,34.3872072432
050-1396508,in-call,96,31.4945928694,34.4583849002
050-1917583,out-call,1916,31.4458957423,34.4261453587
050-9552100,out-call,34,31.4280386202,34.3925854281
050-5084563,out-call,72,31.4759621175,34.4421933896
050-4995884,in-call,80,31.4358133346,34.3958881759
050-4653903,in-call,2515,31.4298641922,34.3872072432
050-9103549,out-call,51,31.4325174225,34.4152253605
050-2568786,in-call,102,31.4876367912,34.459956988
050-8537701,in-call,3567,31.4213229427,34.3857695262
050-4286916,out-call,35,31.4348198998,34.3873294385
