phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4769174,in-call,2979,31.4337389715,34.3890065522
050-6402638,in-call,1097,31.4437286063,34.3984934263
050-1391418,out-call,1833,31.4475207638,34.4141442884
050-8770898,in-call,269,31.4091347283,34.3680025713
050-1978832,in-call,1988,31.4663658692,34.4258454649
050-7442033,in-call,52,31.4424582271,34.4263176192
050-5278418,in-call,111,31.4511416334,34.4294513797
050-4808202,in-call,3443,31.432067673,34.3960113932
050-6335396,in-call,51,31.4601534602,34.4318148946
050-4420597,out-call,505,31.5043779803,34.443803811
050-1232834,out-call,105,31.4375540723,34.3883087928
050-3238261,in-call,1418,31.4933155332,34.4651070372
050-7222979,out-call,74,31.4643355688,34.4221819163
