phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7046375,out-call,23,31.4615069605,34.4034530477
050-7030846,out-call,3249,31.4030177133,34.3500492267
050-2245074,in-call,58,31.4085622876,34.3652424794
050-6760144,in-call,887,31.458167403,34.4282978539
050-8632879,out-call,2414,31.4518739633,34.4008736109
050-9860674,out-call,42,31.447934125,34.4195732097
050-4751710,out-call,2039,31.4329222956,34.3870922262
050-2749459,out-call,119,31.453458478,34.4134012347
050-9577405,out-call,1290,31.4507110925,34.422359234
050-6668965,in-call,25,31.3932552248,34.3622355082
050-7608018,out-call,106,31.4367082661,34.3998632657
