phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2855440,in-call,112,33.8795776061,35.5021174707
050-3823814,in-call,105,31.4278005627,34.3788221509
050-6228187,out-call,74,31.4682648061,34.4270274484
050-1917649,out-call,30,33.8777472242,35.5049275968
050-3761833,in-call,96,31.441752943,34.3994888299
050-6202928,in-call,1966,33.8791294129,35.5089816638
050-1256818,out-call,96,33.8874355892,35.5085830637
050-1778642,out-call,648,31.41898088,34.3629004328
050-3680903,out-call,118,33.884464373,35.5148593239
050-5207782,in-call,1097,31.4038677073,34.3445737897
050-3848654,out-call,32,31.4151317132,34.3768330959
050-9239817,out-call,411,31.4505911996,34.4108773229
050-9770891,in-call,91,33.8791994148,35.5074500998
050-5920327,in-call,1545,31.4303847815,34.3803185023
050-5582133,in-call,25,31.4262956195,34.3806911878
