phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5659770,out-call,1033,31.4132345943,34.368622724
050-1556394,in-call,66,31.420515851,34.3959907496
050-7213959,in-call,2384,31.4252149162,34.3851782017
050-5469252,out-call,2802,31.4409891942,34.3921712747
050-6452004,out-call,27,31.4254812388,34.38171897
050-1207826,out-call,2443,31.3968166739,34.3452622092
050-2620589,in-call,3401,31.4428945653,34.3946849736
050-8692789,in-call,3513,31.4475735845,34.4169435467
050-4756519,in-call,55,31.4440813955,34.4095535615
050-1593632,in-call,952,31.4263741188,34.4198840947
050-8193481,in-call,11,31.4431238629,34.423027989
050-6085149,in-call,3338,31.3876837442,34.3588403154
050-9717452,in-call,1431,31.4175246731,34.3814944181
050-8945392,out-call,40,31.4034474815,34.3554353289
