phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9955184,in-call,505,31.4317733344,34.3975879172
050-6519526,out-call,46,31.4435069693,34.401966985
050-6245692,in-call,101,31.4312842086,34.3869463981
050-5607529,in-call,29,31.4659207298,34.4203730348
050-2583655,in-call,3047,31.3879016915,34.357218539
050-6376691,in-call,21,31.4279156648,34.3901955153
050-7054226,out-call,1163,31.4273740225,34.3886812776
050-5838267,out-call,79,31.3866466559,34.3377978407
050-8895407,in-call,92,31.4324690732,34.3903561646
050-9047935,out-call,20,31.4852826455,34.455870241
050-4218916,out-call,1615,31.4279156648,34.3901955153
050-3735519,in-call,3550,31.466155096,34.4293083936
050-7501976,in-call,1980,31.4142992613,34.3732660872
050-2558290,in-call,967,31.4486067519,34.406492464
050-9651262,out-call,2370,31.4724022107,34.439273594
