phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3416967,out-call,105,31.4280521962,34.3936965787
050-9968972,in-call,27,31.4352942772,34.4163351333
050-3386563,in-call,3476,31.4254812388,34.38171897
050-6401897,in-call,116,31.4373714532,34.4056235641
050-9845483,in-call,453,31.4676086182,34.4196276617
050-6118900,out-call,3074,31.4348672707,34.4139604682
050-7267790,in-call,66,31.4506140329,34.3935032492
050-9806918,out-call,13,31.4333313784,34.3994864824
050-7285631,in-call,3111,31.4268465031,34.3814192564
050-1106918,in-call,1233,31.4376151146,34.416530807
