phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5101774,in-call,84,31.4317323304,34.4007887232
050-7423745,in-call,78,31.4380785731,34.3932234794
050-1654401,out-call,62,31.4699299878,34.4189783534
050-5103934,in-call,3397,31.4470651813,34.4117048608
050-9549121,in-call,2268,31.479488369,34.4432182323
050-8579998,out-call,1299,31.4466659796,34.401914972
050-9453886,in-call,16,31.4776078052,34.4431658607
050-5428020,in-call,28,31.506006121,34.4664295556
050-4195465,out-call,503,31.4314985083,34.3957087046
050-5915063,in-call,84,31.4622917426,34.4089989634
050-9666383,in-call,1041,33.887744772,35.5091910336
