phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1670519,in-call,30,31.4133951016,34.379216417
050-1113018,in-call,1186,31.4160784634,34.3675454961
050-6376841,out-call,2216,31.4419082783,34.3947669665
050-3181758,in-call,73,31.4212168432,34.3861347892
050-5449749,in-call,90,31.437852869,34.3828812789
050-3504263,in-call,888,31.4662732252,34.4311797416
050-4165518,out-call,2541,31.4468411826,34.3993942754
050-9572094,in-call,55,31.417632918,34.3827312762
050-9499920,out-call,139,31.4329908417,34.3924601084
050-2316677,in-call,95,31.4380713881,34.3904056396
050-6226462,in-call,96,31.4269373362,34.3806125857
