phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5359059,in-call,2866,33.8828714497,35.507080714
050-9193930,out-call,13,31.4560670331,34.4092450764
050-3195458,in-call,360,31.4019596528,34.3762882438
050-7064650,in-call,887,31.4148519665,34.3835109863
050-7460711,out-call,69,31.4244682855,34.3744146081
050-5127356,in-call,120,31.4376022436,34.3814159299
050-2261452,in-call,34,31.4411983104,34.4025881476
050-2633064,in-call,17,31.4570992947,34.4101988112
050-8635370,in-call,44,31.4612296814,34.4240860871
050-5676881,in-call,1774,31.4663658692,34.4258454649
050-9701125,out-call,94,31.4581857074,34.4113127111
050-6776622,out-call,25,31.4643472698,34.4261565983
050-1045120,in-call,79,31.460711124,34.4149690869
050-8399887,in-call,32,31.4544909943,34.4108351831
