phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8025922,in-call,13,31.4082797905,34.3710520851
050-9450843,out-call,91,31.4506140329,34.3935032492
050-7695649,out-call,2368,31.4157392656,34.3901345831
050-1504460,out-call,105,31.479405251,34.4402939458
050-1017962,in-call,1054,31.4365952101,34.3920713264
050-7346824,in-call,1436,31.4165893439,34.3716748661
050-8870260,in-call,77,31.4377019591,34.4024286975
050-3177385,in-call,44,31.4542829388,34.4072616742
050-5212284,in-call,554,31.4503778395,34.4013784789
050-1710781,out-call,3539,31.4372860859,34.3781460694
050-9390255,out-call,2331,31.4456094271,34.4032753243
050-2585956,in-call,106,31.4302774527,34.3902218243
