phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9021907,in-call,106,31.4279350235,34.3958794586
050-8427258,out-call,30,31.4394811161,34.3962841499
050-2383950,in-call,102,31.4223005817,34.35121829
050-2892302,out-call,118,31.4480823815,34.4068266207
050-1408566,in-call,2462,31.4343615946,34.402910225
050-6741528,in-call,2842,31.4140960814,34.3726992354
050-1165058,out-call,301,31.4242270645,34.3706588
050-5622118,out-call,61,31.4487733417,34.408550924
050-8950647,in-call,480,31.4992343562,34.4611475485
050-2963938,out-call,3250,31.4554922953,34.4261776094
050-1488605,in-call,14,31.4208802265,34.3784258877
