phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8349301,out-call,103,31.4510474987,34.3996933383
050-5597933,in-call,467,31.4216687069,34.3715654777
050-5874402,out-call,3587,31.4122136101,34.3803024807
050-2315272,in-call,82,31.4040987965,34.36203266
050-7197426,out-call,105,31.4712066362,34.4386165414
050-9637393,out-call,24,31.4861598572,34.4409555883
050-8208795,out-call,16,31.4005753749,34.371788803
050-5972863,out-call,2314,31.4766059317,34.4141449255
050-1636137,in-call,16,31.4918635373,34.4396220053
050-3461371,in-call,712,33.8787637724,35.5073378256
