phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6844363,in-call,74,31.4406325167,34.3756159575
050-8687147,out-call,100,31.4613599673,34.4380111872
050-5905280,out-call,755,31.4499214238,34.4099304286
050-3358092,in-call,3194,31.3885529297,34.3637246381
050-6089228,out-call,1471,31.441370129,34.3781090394
050-6190420,out-call,108,31.4381625805,34.380541517
050-8778489,in-call,2777,31.4237863923,34.3769308241
050-5724456,out-call,37,31.5090654209,34.4459393063
050-3896480,out-call,1557,31.4314732867,34.3873234994
050-4186416,in-call,105,31.48543808,34.4446918798
050-2689555,in-call,1545,31.4216687069,34.3715654777
