phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7151339,in-call,1686,31.4590808701,34.4263164758
050-6124761,in-call,96,31.465541502,34.4460875909
050-7588594,out-call,1807,31.4016393282,34.3703126066
050-9477527,out-call,86,31.4169781499,34.3718972884
050-5152413,out-call,2324,31.4933155332,34.4651070372
050-4236340,in-call,77,31.4158144937,34.3728205126
050-5301614,in-call,67,31.4066106378,34.3849196238
050-7957144,in-call,523,31.4818440659,34.4618351495
050-5820138,out-call,99,33.8854134827,35.5031637551
050-1159014,in-call,64,31.4168555128,34.3844393312
050-6847633,out-call,61,33.8842427189,35.5110636083
050-3557740,in-call,103,31.426565578,34.3823247089
050-9630761,in-call,2548,33.8843371055,35.5043456982
050-3606103,out-call,2060,33.8827929832,35.5051053067
