phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8837417,in-call,979,33.8825310497,35.5118570075
050-4840982,in-call,68,31.4251579949,34.3960220281
050-1819578,in-call,26,31.4501894203,34.4126437306
050-9567129,in-call,2008,33.8799469298,35.5147290132
050-6720684,in-call,54,31.4428409806,34.3990209808
050-4564390,in-call,2926,33.8845532469,35.5097415173
050-8307519,out-call,62,31.4340533235,34.3828447083
050-8872204,out-call,98,31.4078095207,34.3711466239
050-5538164,in-call,42,31.4096743009,34.3907830894
050-6070685,out-call,3215,31.4433586148,34.3749792831
050-2284575,out-call,20,31.4299022215,34.3788521786
050-5949133,in-call,18,33.8777567942,35.5093081543
050-4995429,in-call,1134,31.4604231652,34.423643205
