phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5529821,in-call,1259,31.4428185856,34.3963264571
050-3512178,out-call,49,31.4582967508,34.4356673288
050-5709867,in-call,2750,31.44851631,34.4127937489
050-6716289,out-call,112,31.4947609646,34.4573748308
050-5629920,out-call,45,31.4222725011,34.3808361728
050-7359627,out-call,1683,31.4516288487,34.4162642828
050-4716583,out-call,27,31.4469102983,34.400210558
050-6282169,in-call,1469,31.4394248672,34.3975646461
050-9488534,out-call,1404,31.4375540723,34.3883087928
050-2761402,in-call,49,31.4437286063,34.3984934263
050-1769877,out-call,97,31.4597097607,34.4117030557
050-4479648,out-call,3108,31.4865678335,34.4394427575
