phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7343447,out-call,80,31.4447222282,34.3805871291
050-3260411,out-call,103,31.4091155999,34.3528915097
050-8382242,in-call,71,33.8856805882,35.5137607918
050-9756254,in-call,37,31.4039715115,34.3654620289
050-1482818,out-call,373,31.4243400359,34.4075553957
050-2891869,out-call,45,31.4323886475,34.3923735556
050-9182350,out-call,941,33.8861125361,35.5114707555
050-1041279,out-call,24,31.4338988379,34.389212739
050-1816365,in-call,88,33.8852071171,35.5128830183
050-4377016,in-call,2554,31.4110481971,34.3860879199
050-2166041,out-call,1262,31.4075265611,34.364276595
050-5504530,in-call,224,31.4479745525,34.3791284373
050-7788326,in-call,15,33.8829049939,35.5091604362
050-5311381,out-call,92,33.8814397043,35.508543989
050-6888177,out-call,84,33.8877509592,35.51369279
