phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5971701,out-call,32,33.8837440492,35.5086150649
050-8748444,out-call,2950,31.4012686648,34.3626033092
050-4901026,out-call,32,31.4285906473,34.3846774369
050-8853404,out-call,572,31.4592272268,34.4227839581
050-5476602,in-call,731,33.8777026261,35.5095292892
050-4915640,in-call,1098,31.4796494409,34.432838822
050-1151954,in-call,41,31.4165956953,34.3919726894
050-9136809,out-call,739,33.8851595946,35.5026211967
050-2451253,out-call,18,31.4227258921,34.3789809229
050-9282313,in-call,77,33.8790256309,35.503547791
