phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7793924,in-call,287,31.4091628236,34.374079425
050-6102659,in-call,2824,31.4239990917,34.3878981451
050-1978617,out-call,67,31.4671721633,34.4396101403
050-4199266,in-call,3577,31.4728897179,34.4299315947
050-6271869,in-call,65,31.4641777493,34.4275174325
050-8384819,in-call,92,31.4549915598,34.4017832407
050-7275578,out-call,13,31.498998241,34.4752629092
050-2984421,in-call,1812,31.4413035326,34.401937935
050-4396605,out-call,743,31.434378346,34.3939934939
050-2791445,out-call,100,31.4223657478,34.3544783438
050-4642531,out-call,2006,31.4752337355,34.4343214859
050-2873841,out-call,1886,31.4234160175,34.3800902597
050-7755584,out-call,119,31.4081000193,34.3663182963
050-2251599,in-call,1055,31.3922165248,34.361999902
