phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2441930,out-call,2912,31.4765661796,34.4352888629
050-5124145,in-call,118,31.3949683769,34.3534889155
050-8238756,out-call,155,31.4171004491,34.3518941646
050-8384535,out-call,278,31.4145216839,34.3555687883
050-7310819,in-call,56,31.4418157226,34.4096910421
050-7431054,out-call,32,31.4068782351,34.389212005
050-9526403,in-call,40,31.4224802269,34.3678878283
050-5113107,in-call,42,31.4424582271,34.4263176192
050-4836091,out-call,2682,31.4337389715,34.3890065522
050-7137740,in-call,64,31.4600097767,34.4170796237
050-8478260,in-call,3257,31.406590157,34.3701912441
050-5000816,in-call,80,31.4289870437,34.4048417351
050-8227476,in-call,84,31.4209596244,34.3787709611
050-8061544,out-call,2023,31.4224802269,34.3678878283
