phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7992459,out-call,1962,31.4111403002,34.3660011899
050-7802969,in-call,86,31.4299282388,34.3756737664
050-7228405,in-call,117,31.4337265167,34.4025983231
050-8089208,in-call,1067,33.8852781945,35.5112598907
050-6793373,in-call,3553,33.8819123574,35.5143823477
050-5697085,out-call,56,31.4603315239,34.4197499986
050-3596890,in-call,2069,33.8818109001,35.5109076087
050-7059901,in-call,105,33.8895010899,35.5152518896
050-6394375,out-call,87,31.4389646992,34.390404568
050-9116856,out-call,819,31.4450015693,34.3898419531
050-6076058,out-call,1432,33.8792411223,35.5155045091
050-4349675,out-call,57,31.4358517142,34.3827964486
050-9330465,in-call,125,31.4711673852,34.4284976482
