phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5802235,in-call,1554,33.8905547157,35.5186341295
050-8360152,out-call,3198,31.452420656,34.4161056852
050-6770272,in-call,100,31.3963852806,34.3542818252
050-9616052,out-call,56,31.4107548124,34.3812245468
050-1641648,in-call,49,31.4328302736,34.4026253243
050-3106554,in-call,75,31.4642409534,34.422019764
050-6249939,out-call,954,31.4583410764,34.4090070596
050-6360670,out-call,1460,31.400133935,34.3466276227
050-5410584,out-call,2325,31.4561282003,34.4277807962
050-4308478,out-call,10,31.4643755722,34.4328712483
050-1182222,in-call,3316,31.4267452812,34.3917126187
050-3814352,out-call,17,31.4353790219,34.3955285593
