phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7240028,in-call,52,31.4374752113,34.4023865374
050-5753100,in-call,3261,31.4589983388,34.4118862978
050-5677280,out-call,59,31.4091347283,34.3680025713
050-2240098,out-call,2656,31.425650917,34.3804858421
050-3866694,out-call,74,31.4139744975,34.3542102019
050-2654429,out-call,1540,31.4244682855,34.3744146081
050-2490452,in-call,1376,31.4545460453,34.4128195195
050-8213316,out-call,107,31.4526857699,34.4204807531
050-4052266,in-call,61,31.4116978825,34.3711844633
050-1557892,out-call,45,31.3899861446,34.341880135
050-6318863,in-call,108,31.4151247376,34.3800718205
050-1525743,in-call,3331,31.4158465005,34.3645049707
050-7876049,in-call,71,31.4954257259,34.4792335929
050-1616922,in-call,19,31.4692746254,34.4270048981
050-3787276,in-call,1541,33.8890607536,35.5111579441
