phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3109717,in-call,18,31.4013462001,34.3528787307
050-7992023,out-call,2015,31.3913650693,34.3467603192
050-6097218,in-call,1190,31.4173826818,34.3727722303
050-8191862,out-call,20,31.4476319753,34.3874221107
050-8713532,in-call,3323,31.4399671218,34.389609329
050-4368826,out-call,885,31.4525715165,34.4179409386
050-6386858,out-call,3230,31.4366776932,34.3998184778
050-7708783,out-call,51,31.4287707897,34.3980249307
050-4824906,in-call,3369,31.397558632,34.3610749892
050-7965776,in-call,64,31.4134627239,34.3845024687
050-5041830,out-call,13,31.4430300003,34.4124137017
