phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9509397,out-call,72,31.4455988455,34.4119655077
050-6078110,in-call,105,31.4665921884,34.4165578426
050-2984035,in-call,86,31.4591949313,34.4003052328
050-2870211,in-call,479,31.4457708277,34.4091247866
050-5631111,out-call,3125,31.4495102951,34.4030193494
050-1770578,out-call,87,31.4151317132,34.3768330959
050-1237860,out-call,578,31.4194941158,34.3885799223
050-9833831,in-call,11,31.4451841398,34.405524549
050-5800306,in-call,114,31.4496953292,34.3978478977
050-6620853,out-call,775,31.4374752113,34.4023865374
050-3311297,in-call,734,31.4244997954,34.3739932644
050-8546778,in-call,119,31.4898264027,34.4416154237
050-9861793,in-call,3543,31.4304778976,34.3906873315
