phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3477508,in-call,1822,31.4752005498,34.4380540051
050-7750265,out-call,471,31.4363005604,34.4108679909
050-6287223,in-call,2540,31.4537838122,34.4102903705
050-2423126,out-call,1724,31.4470975049,34.3983372951
050-3607702,out-call,107,31.4418834033,34.4195985302
050-7527178,out-call,2090,31.4398950493,34.4052144998
050-4255542,out-call,1328,31.4359892397,34.4020387045
050-2295268,in-call,3151,31.4498451678,34.4088947525
050-6958532,in-call,588,31.4321544616,34.3892648544
050-8968692,in-call,28,31.4571973468,34.4229122404
050-1485444,out-call,30,31.4495922863,34.4015637579
