phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1723081,out-call,896,33.8794194572,35.5097168091
050-6844162,out-call,3527,33.8794222973,35.5031754078
050-9744547,in-call,1470,31.4678549562,34.434978312
050-7703586,out-call,111,31.4217307159,34.3790771757
050-7094193,in-call,2731,31.4647112792,34.4399601484
050-2108248,in-call,735,31.4605619528,34.4073582786
050-3733175,in-call,2206,33.8810691461,35.5121656736
050-9608557,out-call,58,31.4280235111,34.4008444866
050-6964323,out-call,2212,33.8876435041,35.5131644359
050-2133757,in-call,51,33.8814919534,35.5037683458
050-2471330,in-call,104,33.8844651483,35.5115975975
050-3475635,out-call,87,33.877652206,35.5115028463
