phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8373187,out-call,3420,31.4708784341,34.4213646607
050-2768100,in-call,107,31.435005736,34.3916927791
050-7280826,in-call,2361,31.450237889,34.4158146935
050-6906332,in-call,2860,31.4788417329,34.440704371
050-5631421,in-call,837,31.4268571049,34.3913128221
050-5132020,out-call,3140,31.4311420064,34.3938412361
050-1119204,out-call,2779,31.4237863923,34.3769308241
050-6399885,in-call,49,31.4373714532,34.4056235641
050-3147148,in-call,49,31.4465173193,34.4122422917
050-5460979,out-call,2822,31.4534975074,34.417402387
050-2735312,out-call,2650,31.4621032978,34.4107469333
050-5557292,in-call,1595,31.4210725404,34.3968842542
050-3736478,out-call,1422,31.4517164751,34.4120868117
