phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4067654,out-call,632,31.3952586154,34.34648793
050-4488115,out-call,63,31.4947609646,34.4573748308
050-7683523,in-call,52,31.4147860099,34.3776687631
050-4283497,in-call,238,31.4392844348,34.3957299683
050-2308132,out-call,62,31.4091347283,34.3680025713
050-5513248,out-call,98,31.4094671808,34.3691960917
050-8840805,out-call,3215,31.4622309379,34.4201371268
050-8778973,in-call,3373,31.4627027244,34.4417938054
050-5869222,in-call,2557,31.4457708277,34.4091247866
050-5379559,in-call,51,31.4718119903,34.4461310112
050-8140762,in-call,51,31.4505911996,34.4108773229
050-5635014,in-call,96,31.4454290663,34.4101180135
050-8120513,in-call,1803,31.4508368062,34.4203554425
050-6046707,in-call,1397,31.4213026926,34.3835920136
050-9781111,in-call,85,31.474284634,34.4287180642
