phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2209479,in-call,1810,31.431046436,34.3879872087
050-9614237,out-call,80,31.458987837,34.4166239642
050-8231802,out-call,909,31.4174764091,34.3714673876
050-5349393,out-call,819,31.3946027255,34.3598366468
050-9884303,in-call,78,31.420567745,34.3800650386
050-1618518,in-call,1158,31.4373786314,34.4078367852
050-8192575,in-call,103,31.4785377915,34.435438639
050-9799956,in-call,86,31.3995366754,34.3584710426
050-4179061,out-call,98,31.4402856527,34.3963072533
050-9160983,in-call,38,31.4885863562,34.4567116398
050-7593376,out-call,1453,31.4322499974,34.4091301472
