phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7722414,in-call,111,31.4153359679,34.3867565928
050-2467880,out-call,195,31.4059658113,34.3625800294
050-9263002,out-call,85,31.432859593,34.3883905272
050-5765228,in-call,2595,31.432596985,34.3994543024
050-7598932,in-call,3017,31.4399351674,34.4101152377
050-7700143,out-call,52,31.3701802489,34.3346886975
050-3143963,in-call,3349,31.4367055518,34.4056428987
050-5509105,out-call,16,31.4569349155,34.4224684245
050-9034382,in-call,112,31.4880455906,34.4636500049
050-9501176,out-call,120,31.4724800192,34.4393085077
050-1908192,in-call,23,31.4361136491,34.3879259533
