phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4210123,out-call,111,31.4315892381,34.3809209555
050-7950446,out-call,104,31.3959791114,34.3428171805
050-8862653,out-call,21,31.4257341174,34.3766943215
050-5719471,out-call,1780,31.4158152931,34.3857664263
050-2839190,in-call,88,31.4592162755,34.4197768
050-8911079,out-call,45,31.405839494,34.3480547799
050-1199736,in-call,40,31.4333313784,34.3994864824
050-8922508,in-call,1561,31.4614116378,34.431261264
050-5532765,in-call,107,31.421169371,34.3661178444
050-8845866,in-call,100,33.8875885744,35.5108814699
