phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2224342,out-call,3523,33.879038908,35.5130281189
050-7226561,in-call,185,33.8802884412,35.5119273035
050-2856116,out-call,457,31.4563933123,34.4079791043
050-2585288,out-call,3305,31.4605887191,34.4127252991
050-5710320,in-call,50,33.881333993,35.5055980674
050-1371920,in-call,436,31.4438485089,34.38567445
050-5321642,out-call,13,33.8819036844,35.5089797567
050-5841339,in-call,1802,31.4143375935,34.377318332
050-3320504,in-call,2954,33.879909456,35.5120674422
050-6466349,in-call,109,31.473757428,34.4397482808
050-4436749,out-call,95,31.457874155,34.4172925134
