phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1390313,out-call,3514,31.4324742331,34.3861866157
050-6171352,out-call,3175,31.4642337903,34.4274594567
050-4530715,in-call,3453,31.4453203551,34.4162896368
050-3284444,in-call,64,31.4162083827,34.3739515191
050-5872422,in-call,509,31.4123576546,34.3778972241
050-7420533,in-call,2056,31.4272309528,34.3908058559
050-9972891,out-call,50,31.4579524768,34.4235011022
050-8292042,out-call,68,31.4201783772,34.375055942
050-2903968,in-call,3214,31.4225201569,34.3900992565
050-6714827,out-call,99,31.4569820014,34.4248372678
050-9002094,out-call,1060,31.4330598226,34.3809198003
050-1510972,out-call,112,31.4788911561,34.4346049436
050-5682692,out-call,93,31.3881820733,34.3539920682
050-5063616,in-call,2453,31.4552877161,34.4330277411
050-7248856,in-call,59,31.4799683751,34.4231319971
