phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5016545,out-call,106,31.5022242021,34.4600992633
050-8914745,in-call,1461,31.4438436875,34.3929381957
050-2869433,in-call,54,31.4089365565,34.3638812504
050-1240008,in-call,703,31.4481825713,34.4052595804
050-8234459,out-call,52,31.4332323776,34.4025633965
050-2251337,in-call,65,31.4420064849,34.3982386753
050-2359549,out-call,251,31.4314392841,34.4074470787
050-4843557,out-call,1923,31.4506044667,34.4178692928
050-6324755,out-call,107,31.4168555128,34.3844393312
050-2291844,out-call,2480,31.4697646204,34.4256205494
050-7510491,in-call,1533,31.4402127712,34.3904441713
