phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6058781,in-call,105,31.4110112656,34.3634655222
050-1410111,in-call,83,31.4891331325,34.4448167716
050-8071936,out-call,24,31.4460952018,34.4122463077
050-4974043,out-call,1295,31.4325630702,34.4064467349
050-8731630,out-call,24,31.4771153435,34.4365280537
050-6674230,in-call,39,31.4172595127,34.3848269878
050-5569217,in-call,28,31.4402438366,34.3900183257
050-7343804,out-call,1003,31.4607329976,34.4105181259
050-3033451,in-call,2635,31.3879016915,34.357218539
050-7597488,out-call,3135,31.395158867,34.3592905577
050-2535869,out-call,1857,31.4584013833,34.4287198187
050-4472533,out-call,87,31.3886989851,34.3368069326
050-5414684,in-call,62,31.3737112891,34.3384818963
050-7115602,out-call,915,31.4404345234,34.3920224702
050-2638423,out-call,41,31.4222725011,34.3808361728
