phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7766435,out-call,301,31.4957987469,34.4494091291
050-4596483,out-call,3379,31.4171093023,34.3794091975
050-6713465,out-call,48,31.4107344631,34.3777250888
050-9544289,in-call,64,31.485363633,34.4509617404
050-8713652,out-call,75,31.4272799237,34.3825051182
050-5801737,in-call,1657,31.4362783975,34.3926603934
050-2210401,out-call,1236,31.471417303,34.419263203
050-3913495,out-call,2976,31.4703811706,34.4313596668
050-3307134,out-call,56,31.4658278692,34.4311540408
050-1153429,out-call,77,31.4087538227,34.3534771308
050-4265279,out-call,18,31.4249033651,34.3898392459
050-9593577,out-call,90,31.4734339188,34.4239427679
050-3570233,out-call,3064,31.4170934167,34.3753667755
